OBJECTID,ID,ST_ABBREV,ACSTOTPOP,D_PM25_2,B_PM25_D2,P_PM25_D2,D_OZONE_2,B_OZONE_D2,P_OZONE_D2,D_DSLPM_2,B_DSLPM_D2,P_DSLPM_D2,D_CANCR_2,B_CANCR_D2,P_CANCR_D2,D_RESP_2,B_RESP_D2,P_RESP_D2,D_PTRAF_2,B_PTRAF_D2,P_PTRAF_D2,D_LDPNT_2,B_LDPNT_D2,P_LDPNT_D2,D_PNPL_2,B_PNPL_D2,P_PNPL_D2,D_PRMP_2,B_PRMP_D2,P_PRMP_D2,D_PTSDF_2,B_PTSDF_D2,P_PTSDF_D2,D_PWDIS_2,B_PWDIS_D2,P_PWDIS_D2,PM25,B_PM25,P_PM25,OZONE,B_OZONE,P_OZONE,DSLPM,B_DSLPM,P_DSLPM,CANCER,B_CANCR,P_CANCR,RESP,B_RESP,P_RESP,PTRAF,B_PTRAF,P_PTRAF,PRE1960PCT,B_LDPNT,P_LDPNT,PNPL,B_PNPL,P_PNPL,PRMP,B_PRMP,P_PRMP,PTSDF,B_PTSDF,P_PTSDF,PWDIS,B_PWDIS,P_PWDIS,VULEOPCT,B_VULEOPCT,P_VULEOPCT,VULSVI6PCT,B_VSVI6PCT,P_VSVI6PCT,MINORPCT,B_MINORPCT,P_MINORPCT,LOWINCPCT,B_LWINCPCT,P_LWINCPCT,LINGISOPCT,B_LNGISPCT,P_LNGISPCT,LESSHSPCT,B_LESHSPCT,P_LESHSPCT,UNDER5PCT,B_UNDR5PCT,P_UNDR5PCT,OVER64PCT,B_OVR64PCT,P_OVR64PCT,Shape_Length,Shape_Area
8104,40270111103,AZ,991,-1006.936513,4,35,-5613.395317,4,39,-33.89275034,4,38,-4939.174096,4,36,-65.82805127,4,36,-18495.93524,3,29,-1.253846271,3,21,-8.267829732,4,31,-15.0357492,4,38,-22.80515861,4,35,0,9,80,7.789999454,7,65,43.42711373,1,0,0.262205713,3,26,38.21111165,4,35,0.50926794,4,30,143.0907744,5,41,0.009700176,5,43,0.063962711,6,57,0.116321612,3,26,0.176428375,5,42,0,7,60,0.226034309,3,26,0.227474212,7,66,0.130171544,2,11,0.321897074,5,48,0.059386973,8,73,0.172259508,7,69,0.039354188,3,29,0.641775984,11,97,5831.283599,1245962.917
8105,40270111111,AZ,1981,-149.05043,5,48,-824.0982001,5,48,-3.364274866,5,48,-710.905133,5,48,-9.3899561,5,48,-333.2525403,5,47,-1.231368385,3,21,-1.212434343,5,46,-2.029920169,5,48,-3.164534958,5,47,0,9,80,7.852191257,7,67,43.41467974,1,0,0.177234844,2,18,37.45150598,4,30,0.494676407,3,27,17.55622365,2,13,0.064870259,8,71,0.063872787,6,57,0.106939117,3,24,0.166712258,4,39,0,7,60,0.346886329,5,48,0.208393192,7,61,0.330136295,5,42,0.363636364,6,54,0,4,36,0.178494624,8,70,0.015143867,2,12,0.362948006,10,91,31013.61026,32822052.28
8106,40270111112,AZ,619,-36.54346446,5,49,-202.0484161,5,49,-0.824836661,6,50,-174.2962866,5,49,-2.30218408,5,49,-274.8836352,5,47,0,7,63,-0.283872248,5,49,-0.492099145,5,49,-0.745230578,5,49,0,9,80,7.852191257,7,67,43.41467974,1,0,0.177234844,2,18,37.45150598,4,30,0.494676407,3,27,59.0649767,3,24,0,4,39,0.060996384,6,53,0.10573865,3,24,0.160129673,4,38,0,7,60,0.348949919,5,49,0.22150785,7,64,0.300484653,4,37,0.397415186,6,59,0,4,36,0.136801541,7,62,0.030694669,3,22,0.46365105,10,94,4030.276797,786248.2745
8107,40270111113,AZ,917,-411.3094992,5,44,-2274.125731,5,46,-9.283825687,5,46,-1961.765788,5,44,-25.91188863,5,44,-15750.87297,4,31,-2.32954542,2,18,-3.214899526,5,41,-5.690127515,5,44,-9.487491902,5,42,0,9,80,7.852191257,7,67,43.41467974,1,0,0.177234844,2,18,37.45150598,4,30,0.494676407,3,27,300.695382,7,62,0.044472681,7,65,0.061374721,6,54,0.108628587,3,25,0.181122977,5,43,0,7,60,0.299345692,5,40,0.232811681,7,67,0.202835333,3,21,0.395856052,6,58,0,4,36,0.1547763,7,66,0.016357688,2,12,0.627044711,11,96,4883.638709,1354016.941
8108,40270111121,AZ,1116,-1344.626469,3,29,-7559.209739,4,35,-35.38176568,4,38,-6465.326892,4,31,-84.36476991,4,32,-1663.243194,5,45,0,7,63,-9.829896821,3,28,-15.65596114,4,38,-21.67159204,4,35,0,9,80,7.691548361,7,62,43.2402817,1,0,0.202391198,3,21,36.98303999,3,28,0.482584363,3,25,9.514103554,2,10,0,4,39,0.056229093,5,48,0.089555416,3,20,0.123966099,3,29,0,7,60,0.199820789,3,20,0.191784401,6,54,0.17562724,2,17,0.224014337,4,32,0,4,36,0.130097087,7,60,0.025089606,2,18,0.595878136,11,96,5872.175183,1365564.736
8109,40270111122,AZ,541,-914.1358051,4,36,-5139.080959,5,40,-24.05406975,5,41,-4395.411619,4,37,-57.35485555,4,38,-7216.384033,4,38,0,7,63,-6.794925263,4,34,-11.20657531,5,40,-17.63626447,4,38,0,9,80,7.691548361,7,62,43.2402817,1,0,0.202391198,3,21,36.98303999,3,28,0.482584363,3,25,60.7187318,3,25,0,4,39,0.057172573,5,49,0.094292244,3,21,0.148391716,4,35,0,7,60,0.136783734,1,8,0.172887743,5,46,0.055452865,1,3,0.218114603,4,31,0,4,36,0.079840319,5,44,0,1,7,0.683918669,11,97,8447.840152,1656770.014
8110,40270111123,AZ,836,-526.9291723,5,42,-2962.285976,5,44,-13.86532613,5,45,-2533.617646,5,43,-33.06067478,5,43,-5503.520619,5,40,-0.794918887,3,22,-4.020572068,4,39,-6.739192248,5,44,-10.30452244,5,42,0,9,80,7.691548361,7,62,43.2402817,1,0,0.202391198,3,21,36.98303999,3,28,0.482584363,3,25,80.33450646,3,29,0.011603376,5,45,0.05868801,6,51,0.098371519,3,22,0.150414395,4,36,0,7,60,0.274521531,4,36,0.198571579,6,57,0.209330144,3,22,0.339712919,6,51,0,4,36,0.128032345,7,60,0.015550239,2,12,0.498803828,11,95,6177.854512,1355723.996
8111,40270111141,AZ,1171,-884.4671696,4,37,-4960.657819,5,40,-19.34843353,5,43,-3968.558913,4,39,-51.23720198,4,39,-478.6680417,5,47,0,7,63,-6.60394422,4,34,-10.23188459,5,41,-12.31306436,5,41,0,9,80,7.696074317,7,62,43.16450915,1,0,0.16835784,2,17,34.53189149,3,22,0.445833749,3,21,4.165066775,1,7,0,4,39,0.057463349,5,49,0.089031393,3,20,0.107140504,3,24,0,7,60,0.258326217,4,33,0.222795874,7,65,0.178479932,2,17,0.338172502,6,51,0,4,36,0.135238095,7,62,0.005123826,1,8,0.679760888,11,97,4406.210813,1187545.38
8112,40270111142,AZ,973,-810.7331079,4,38,-4547.110022,5,41,-17.73544139,5,43,-3637.717953,5,40,-46.96578621,5,40,-863.8924172,5,46,0,7,63,-6.093986287,4,35,-9.723763885,5,41,-12.52545498,5,41,0,9,80,7.696074317,7,62,43.16450915,1,0,0.16835784,2,17,34.53189149,3,22,0.445833749,3,21,8.200701537,2,10,0,4,39,0.057848595,6,50,0.092305111,3,21,0.118900821,3,28,0,7,60,0.248201439,4,31,0.223178045,7,65,0.118191161,2,10,0.378211716,6,56,0,4,36,0.082130966,5,45,0.024665982,2,18,0.735868448,11,97,4279.348201,1150406.657
8113,40270111151,AZ,955,0.549154484,6,50,3.126831013,6,50,0.011011929,6,50,2.400658872,6,50,0.03009333,6,50,0.41345676,6,52,0,7,63,0.003986512,6,50,0.006147049,6,50,0.008062363,6,50,0,9,80,7.552739071,6,57,43.0045451,1,0,0.151451427,2,16,33.0172121,3,20,0.413885488,3,20,5.686434537,1,8,0,4,39,0.054828076,5,46,0.084542806,2,19,0.110884871,3,25,0,7,60,0.356544503,6,50,0.238257541,7,69,0.261780105,4,31,0.451308901,7,65,0,4,36,0.105985037,6,53,0.042931937,4,33,0.567539267,11,96,4815.346479,1332606.868
8114,40270111152,AZ,677,-1056.092591,4,34,-6013.286175,4,38,-21.17731435,5,42,-4616.766544,4,37,-57.87322893,4,37,-255.0106129,5,47,0,7,63,-7.691197167,4,32,-11.67252688,5,40,-14.4358758,4,39,0,9,80,7.552739071,6,57,43.0045451,1,0,0.151451427,2,16,33.0172121,3,20,0.413885488,3,20,1.823730833,1,5,0,4,39,0.055004273,5,46,0.083477103,2,19,0.103239436,3,23,0,7,60,0.149926145,2,10,0.161792839,5,41,0,1,0,0.29985229,5,44,0,4,36,0.080062794,5,44,0,1,7,0.59084195,11,96,4085.951656,1056857.237
8115,40270111153,AZ,1444,-2210.99127,2,17,-12589.16439,3,24,-44.33593945,4,36,-9665.469309,3,23,-121.1609712,3,25,-1026.40895,5,46,0,7,63,-15.00935475,3,20,-22.37079884,4,34,-30.20639305,4,30,0,9,80,7.552739071,6,57,43.0045451,1,0,0.151451427,2,16,33.0172121,3,20,0.413885488,3,20,3.506209673,1,6,0,4,39,0.051271908,5,41,0.076418577,2,17,0.103184942,3,23,0,7,60,0.153739612,2,11,0.193276242,6,55,0.122576177,2,10,0.184903047,3,26,0.044159544,7,68,0.125193199,6,59,0.017313019,2,13,0.665512465,11,97,30240.60121,39601956.63
8116,40270112011,AZ,1838,2133.789699,8,71,12614.80734,7,68,35.24257286,7,61,9692.890671,7,69,125.111754,7,68,3424.571266,6,57,33.57994756,8,79,6.845299669,7,64,174.6274526,8,79,10.55310902,6,58,6.727734532,9,88,7.213351366,5,48,42.64480131,1,0,0.119138761,2,13,32.76715892,3,20,0.422944699,3,20,11.576884,2,11,0.113518198,8,78,0.023140777,2,14,0.590334265,7,69,0.035675157,1,8,0.022743344,8,77,0.517410229,8,70,0.297721699,9,80,0.509793254,7,63,0.525027203,8,73,0.029490617,7,60,0.313422819,9,86,0.010881393,2,10,0.397714908,10,92,22070.70397,16555867.15
8117,40270112012,AZ,460,-200.6023751,5,47,-1185.946448,5,48,-3.313233645,5,48,-911.2504815,5,48,-11.76203776,5,48,-673.1158093,5,46,-0.837646734,3,22,-0.664157845,5,47,-12.15529745,5,40,-1.020934852,5,49,0,9,80,7.213351366,5,48,42.64480131,1,0,0.119138761,2,13,32.76715892,3,20,0.422944699,3,20,24.20420416,2,16,0.030120482,7,60,0.02388209,2,15,0.43708571,7,63,0.036711239,1,8,0,7,60,0.296012125,5,40,0.220812415,7,64,0.260869565,4,31,0.331154684,5,49,0,4,36,0.111111111,6,55,0,1,7,0.62173913,11,96,35510.78645,41316932.72
8118,40270112013,AZ,1330,-94.51602639,5,49,-558.7717777,5,49,-1.561066655,5,49,-429.3457369,5,49,-5.541814104,5,49,-57.27173195,5,48,-1.350382314,3,21,-0.39547701,5,48,-2.121521165,5,48,-0.798448894,5,49,-0.104006359,2,16,7.213351366,5,48,42.64480131,1,0,0.119138761,2,13,32.76715892,3,20,0.422944699,3,20,4.370910857,1,7,0.103059581,8,77,0.030182338,3,20,0.161911987,4,37,0.060936675,2,13,0.007937642,8,73,0.346616541,5,48,0.184490189,6,51,0.383458647,6,50,0.309774436,5,46,0,4,36,0.157317073,7,67,0.060150376,5,47,0.196240602,8,74,147080.4366,514441121.7
8119,40270112014,AZ,760,837.3549752,7,60,4950.38086,6,58,13.83010882,6,55,3803.744217,6,59,49.09712975,6,58,6455.192477,6,58,13.90590074,8,74,2.821800206,6,57,262.2025902,9,83,4.441437417,6,54,0.271090842,9,84,7.213351366,5,48,42.64480131,1,0,0.119138761,2,13,32.76715892,3,20,0.422944699,3,20,55.60792359,3,23,0.119791667,8,79,0.024308253,2,15,2.258730727,10,93,0.038260534,1,8,0.002335298,8,71,0.509210526,7,69,0.330387923,9,84,0.546052632,7,66,0.472368421,7,67,0.240356083,11,96,0.328813559,9,87,0,1,7,0.394736842,10,92,18292.25671,10836881.01
8120,40270112021,AZ,1725,2132.553902,8,71,12925.5376,7,69,40.95467052,7,62,10768.26913,8,70,143.7168584,8,70,4668.742859,6,57,42.64924024,9,81,5.319970436,7,61,95.41918361,8,73,7.346997231,6,56,8.37920338,9,88,6.922495082,5,41,41.95765948,1,0,0.132943184,2,14,34.95493829,3,23,0.466520093,3,24,15.15523216,2,13,0.138443936,9,80,0.017269186,2,11,0.309740743,6,57,0.023849129,1,5,0.027199779,8,78,0.535054718,8,71,0.264830967,8,75,0.576231884,7,69,0.493877551,7,69,0.038343558,7,65,0.244590781,8,78,0.08,7,66,0.155942029,7,65,165597.7769,753376664.5
8121,40270114031,AZ,2033,7532.539859,10,93,39164.13994,9,88,157.950436,8,73,34586.05285,10,90,441.1101957,9,88,341276.7508,10,90,0,7,63,35.10448405,9,80,63.1831798,7,69,35.10626919,7,65,0.030959972,9,81,8.576274044,10,94,44.59085556,1,2,0.179836582,2,19,39.37841325,5,41,0.502231916,3,29,388.565211,7,69,0,4,39,0.03996868,3,27,0.071938055,2,16,0.039970713,1,9,3.52E-05,7,63,0.788489916,10,91,0.395388425,10,93,1,11,100,0.576979833,8,78,0.265517241,11,97,0.439326838,10,94,0.050172159,4,39,0.040334481,1,9,7169.314033,2371861.96
8122,40270114032,AZ,2500,10041.35107,11,97,52208.27047,10,94,210.5579007,8,76,46105.39143,10,94,588.0277326,10,92,87485.96486,8,75,89.28831867,9,87,46.57901078,9,84,82.95946055,8,72,46.57901078,7,67,0,9,80,8.576274044,10,94,44.59085556,1,2,0.179836582,2,19,39.37841325,5,41,0.502231916,3,29,74.72138009,3,28,0.076260763,8,73,0.039782929,3,27,0.070855313,2,16,0.039782929,1,9,0,7,60,0.8248,10,94,0.46801082,11,99,1,11,100,0.6496,9,85,0.360699865,11,99,0.544165055,11,98,0.0644,6,52,0.1892,8,73,8411.235403,1713842.359
8123,40270114051,AZ,3246,11674.15036,11,98,60733.24047,11,96,228.8463957,8,77,53231.27019,11,96,681.6686553,10,94,106787.1665,8,77,0,7,63,56.03794744,9,87,101.7494382,8,74,56.03794744,7,68,0,9,80,8.549962568,10,93,44.48006209,1,2,0.167603471,2,17,38.98573804,4,39,0.499243312,3,28,78.20922708,3,28,0,4,39,0.041041304,3,29,0.074519675,2,17,0.041041304,1,9,0,7,60,0.77711029,10,90,0.414382589,11,96,1,11,100,0.554220579,8,76,0.318607764,11,98,0.501021103,11,97,0.07732594,7,64,0.035120148,1,7,4697.354153,1207847.054
8124,40270114052,AZ,2583,8299.809538,10,94,43178.67366,10,90,162.6997632,8,74,37845.10141,10,92,484.6365547,9,89,18895.40974,7,63,0,7,63,38.833717,9,81,68.63699136,8,70,38.833717,7,65,0,9,80,8.549962568,10,93,44.48006209,1,2,0.167603471,2,17,38.98573804,4,39,0.499243312,3,28,19.46491004,2,14,0,4,39,0.04000415,3,27,0.070705684,2,16,0.04000415,1,9,0,7,60,0.732288037,9,87,0.42156359,11,96,0.975996903,11,96,0.488579172,7,69,0.345170455,11,98,0.553161918,11,98,0.101045296,9,83,0.065427797,3,23,4287.659554,1109985.22
8125,40270114061,AZ,3165,14919.19237,11,99,77964.6356,11,98,229.2096155,8,77,64914.28121,11,98,831.6540248,11,96,80843.83453,8,74,0,7,63,73.34287934,10,91,131.8201975,8,77,73.34287934,8,70,0,9,80,8.480294536,10,91,44.31627778,1,1,0.130286211,2,14,36.89825901,3,28,0.472724723,3,25,45.95285799,3,21,0,4,39,0.041689202,3,29,0.074928593,2,17,0.041689202,1,9,0,7,60,0.912322275,11,99,0.480680432,11,99,1,11,100,0.82464455,11,97,0.423973363,11,99,0.509714286,11,97,0.087519747,8,72,0.038230648,1,8,15913.27581,13161903.54
8126,40270114062,AZ,3699,16811.53526,11,99,87853.63093,11,99,258.2824483,8,79,73147.97613,11,99,937.1406047,11,98,31620.55963,7,66,0,7,63,87.68288495,10,94,170.1943634,8,79,87.68288495,8,72,0,9,80,8.480294536,10,91,44.31627778,1,1,0.130286211,2,14,36.89825901,3,28,0.472724723,3,25,15.95045634,2,13,0,4,39,0.044230148,4,32,0.085851667,2,19,0.044230148,2,10,0,7,60,0.892403352,11,98,0.486766328,11,99,0.9837794,11,97,0.801027305,11,96,0.443012884,11,99,0.51678487,11,97,0.106515274,9,86,0.069478237,3,26,16529.63175,15447807.66
8127,40270114063,AZ,2326,7461.425969,10,93,38991.87988,9,88,114.6329195,8,70,32465.1021,9,89,415.9290117,9,87,31637.44382,7,66,0,7,63,36.0171574,9,80,64.44866863,7,69,36.0171574,7,65,0,9,80,8.480294536,10,91,44.31627778,1,1,0.130286211,2,14,36.89825901,3,28,0.472724723,3,25,35.95758278,2,19,0,4,39,0.040935353,3,29,0.073249228,2,16,0.040935353,1,9,0,7,60,0.734737747,9,87,0.380216121,10,91,1,11,100,0.469475494,7,67,0.255813953,11,97,0.420581655,10,93,0.099742046,9,82,0.035683577,1,8,5193.275712,990733.5634
8128,40270115011,AZ,1064,4247.904572,9,82,22329.0118,8,77,101.4844225,7,69,18905.13393,8,79,246.98082,8,78,154517.2841,9,81,148.6577942,10,92,26.84966379,8,77,72.08159909,8,70,31.00492021,7,64,0.266797005,9,84,8.513293443,10,92,44.74992941,1,3,0.203386553,3,21,37.88808104,4,32,0.494978209,3,27,309.6705586,7,63,0.297927461,9,89,0.05380984,5,45,0.144459885,4,32,0.062137456,2,13,0.000534692,7,67,0.825428064,10,94,0.493157252,11,99,0.968045113,11,96,0.682811016,9,88,0.398791541,11,99,0.625461255,11,99,0.135338346,11,95,0.148496241,7,63,42138.44079,69014160.77
8129,40270115012,AZ,774,1022.391068,7,62,5374.174922,6,59,24.4253997,6,58,4550.111646,7,60,59.44365746,7,60,2592.86398,6,56,23.11233084,8,77,13.91410391,8,70,41.08207089,7,66,14.31428501,7,60,0,9,80,8.513293443,10,92,44.74992941,1,3,0.203386553,3,21,37.88808104,4,32,0.494978209,3,27,21.59038024,2,15,0.19245283,9,84,0.115860607,9,85,0.342084096,6,58,0.119192853,3,28,0,7,60,0.511627907,7,69,0.292031204,9,80,0.622739018,8,72,0.400516796,6,59,0.192913386,10,93,0.281496063,9,83,0.07751938,7,64,0.177002584,8,70,41741.31506,39326393.39
8130,40270115013,AZ,291,1368.66265,7,65,7194.343457,7,62,32.69798938,7,60,6091.179841,7,63,79.57651068,7,62,639.568211,6,54,9.842920723,8,72,13.19327722,8,70,48.76601303,7,67,13.19327722,6,59,0,9,80,8.513293443,10,92,44.74992941,1,3,0.203386553,3,21,37.88808104,4,32,0.494978209,3,27,3.978213227,1,7,0.06122449,8,70,0.082064226,8,73,0.303332146,6,56,0.082064226,2,18,0,7,60,0.908934708,11,99,0.382975039,10,92,1,11,100,0.817869416,11,97,0,4,36,0.23255814,8,77,0.206185567,11,99,0.041237113,2,10,25366.66186,10078591.9
8131,40270115014,AZ,384,1933.506405,7,69,10163.43155,7,65,46.19237027,7,62,8604.994983,7,67,112.4175436,7,66,546.5314786,6,54,3.13263651,7,67,13.24965801,8,70,29.59267401,7,64,19.43628084,7,61,0.105361959,9,82,8.513293443,10,92,44.74992941,1,3,0.203386553,3,21,37.88808104,4,32,0.494978209,3,27,2.4063964,1,6,0.013793103,5,48,0.058338688,6,50,0.130297535,3,29,0.085578595,2,19,0.000463912,7,67,0.947916667,11,99,0.409982929,11,95,0.986979167,11,97,0.908854167,11,99,0.023076923,6,55,0.358695652,9,89,0.140625,11,96,0.041666667,2,10,37038.32606,23114256.25
8132,40270115031,AZ,1735,6149.502104,9,89,32381.37776,9,84,205.9724501,8,76,27708.73359,9,86,363.5497513,9,84,317389.3495,9,89,124.539346,10,90,57.63974961,9,87,468.1687435,9,87,58.73134719,7,68,0,9,80,8.475906284,10,90,44.63150327,1,2,0.28389342,3,28,38.19116169,4,34,0.501083432,3,28,437.4601937,8,72,0.171653543,9,83,0.079445312,8,72,0.645280598,8,71,0.08094987,2,17,0,7,60,0.774639769,10,90,0.398922199,10,94,0.971757925,11,96,0.577521614,8,78,0.220248668,11,95,0.437837838,10,94,0.108933718,9,87,0.077233429,4,31,9279.49282,2725604.706
8133,40270115032,AZ,4020,15073.49022,11,99,79372.34148,11,98,504.8739978,9,87,67918.88476,11,98,891.1231392,11,97,260111.2602,9,87,105.8567108,9,89,136.2616237,11,97,752.9247964,10,90,144.3433639,8,77,0,9,80,8.475906284,10,90,44.63150327,1,2,0.28389342,3,28,38.19116169,4,34,0.501083432,3,28,146.2619893,5,42,0.05952381,8,70,0.076620659,8,70,0.423373746,7,62,0.081165066,2,17,0,7,60,0.798854621,10,92,0.397191374,10,94,0.962935323,11,95,0.63477392,9,83,0.231464738,11,96,0.444770283,10,94,0.076865672,7,64,0.032338308,1,6,5712.281637,1802886.856
8134,40270115041,AZ,3131,9189.771518,11,96,48252.36799,10,92,212.3448934,8,76,40694.44214,10,93,527.3848214,10,91,98784.59817,8,76,63.38912443,9,85,77.28405131,10,92,422.6927513,9,86,78.77287405,8,71,0,9,80,8.486279781,10,91,44.5585719,1,2,0.196089552,3,21,37.57921738,4,31,0.487012668,3,26,91.22247887,4,31,0.058536585,7,69,0.071367833,7,65,0.390334944,7,61,0.072742684,2,15,0,7,60,0.702331523,9,84,0.371815898,10,90,0.992654104,11,98,0.412008943,7,60,0.280383795,11,97,0.374337846,10,90,0.141488342,11,96,0.030022357,1,5,15762.10476,10208937.35
8135,40270115042,AZ,4467,16282.24995,11,99,85492.56257,11,99,376.228356,9,83,72101.58352,11,99,934.4096822,11,98,298489.3179,9,88,20.46146468,8,76,147.360193,11,97,1297.369848,10,93,149.013222,8,77,0,9,80,8.486279781,10,91,44.5585719,1,2,0.196089552,3,21,37.57921738,4,31,0.487012668,3,26,155.5721028,5,43,0.010664479,5,44,0.076803871,8,70,0.676186863,8,73,0.077665427,2,17,0,7,60,0.78598612,10,90,0.385887304,10,92,0.986568167,11,97,0.585404074,8,79,0.214650767,11,95,0.379607468,10,91,0.106783076,9,86,0.042310275,2,10,5822.004971,1876262.336
8136,40270115043,AZ,1631,6514.06915,10,90,34203.16393,9,86,150.518358,8,72,28845.81076,9,87,373.8309694,9,85,186977.7034,9,83,124.0458714,10,90,56.72526293,9,87,363.3620947,9,85,57.53794624,7,68,0,9,80,8.486279781,10,91,44.5585719,1,2,0.196089552,3,21,37.57921738,4,31,0.487012668,3,26,243.5873902,6,56,0.16160221,9,82,0.0738995,7,68,0.473374219,7,64,0.074958232,2,16,0,7,60,0.827099939,10,94,0.52338982,11,99,0.974862048,11,96,0.67933783,9,88,0.550432277,11,99,0.645700637,11,99,0.058859595,5,47,0.231146536,9,80,3296.725409,578713.1528
8137,40270116001,AZ,1280,4964.375118,9,85,25896.85769,9,80,82.83433935,7,67,22576.33245,9,83,287.9532015,9,80,251686.2588,9,87,84.81096057,9,87,22.63739502,8,75,40.4431256,7,66,22.94910314,7,62,0.188341125,9,83,8.563394262,10,94,44.67128235,1,3,0.142886686,2,15,38.94347853,4,39,0.496710409,3,28,434.1510489,8,72,0.146296296,9,81,0.03904881,3,27,0.069763147,2,16,0.039586496,1,9,0.000324883,7,65,0.809375,10,93,0.463079263,11,99,0.98984375,11,98,0.62890625,9,83,0.460648148,11,99,0.563139932,11,98,0.04921875,4,38,0.08671875,4,37,3030.81905,547406.0775
8138,40270116002,AZ,5812,27139.15919,11,100,141572.4894,11,100,452.8373197,9,86,123419.9,11,100,1574.177533,11,99,86328.15934,8,75,272.7371644,11,96,123.1022582,11,96,219.7441737,9,81,125.823752,8,75,1.413786097,9,86,8.563394262,10,94,44.67128235,1,3,0.142886686,2,15,38.94347853,4,39,0.496710409,3,28,27.23968194,2,17,0.08605852,8,75,0.038843251,3,26,0.069337299,2,16,0.039701981,1,9,0.000446101,7,66,0.90175499,11,98,0.524561456,11,99,1,11,100,0.803509979,11,96,0.466137889,11,99,0.703082192,11,99,0.125258087,10,92,0.049380592,2,14,25798.49485,18601695.37
8139,40270116003,AZ,2718,14451.74667,11,99,75388.10387,11,98,241.1382822,8,78,65721.75343,11,98,838.2579124,11,96,455808.5445,10,92,0,7,63,69.20032796,10,90,129.5769125,8,76,70.11741871,8,70,0.534364621,9,85,8.563394262,10,94,44.67128235,1,3,0.142886686,2,15,38.94347853,4,39,0.496710409,3,28,270.0897243,6,59,0,4,39,0.041004711,3,29,0.076780905,2,17,0.041548134,1,9,0.000316638,7,65,0.977373068,11,99,0.540798143,11,99,1,11,100,0.954746137,11,99,0.430485762,11,99,0.652419355,11,99,0.155997057,11,97,0.051140545,2,15,32659.62411,40763726.77
8140,40270117001,AZ,516,-623.2794797,5,41,-3427.413524,5,43,-24.75279899,5,41,-2985.579512,5,41,-40.59776931,5,41,-32066.26622,3,23,0,7,63,-7.255233038,4,33,-40.64069929,3,26,-11.99004417,5,41,0,9,80,7.94617459,8,71,43.6960098,1,0,0.315572819,4,31,38.06307897,4,33,0.517579952,4,33,408.8120307,8,70,0,4,39,0.092496786,8,78,0.518127265,7,66,0.152860775,4,36,0,7,60,0.204457364,3,21,0.214125203,7,62,0.255813953,4,30,0.153100775,3,20,0.024734982,6,57,0.143737166,7,64,0.023255814,2,17,0.684108527,11,97,2807.458755,430101.0015
8141,40270117002,AZ,779,-116.7202306,5,48,-641.8444856,5,49,-4.635404343,5,48,-559.1031641,5,48,-7.602658441,5,48,-4966.766107,5,40,0,7,63,-1.30654903,5,46,-6.926776826,5,43,-2.42234635,5,47,0,9,80,7.94617459,8,71,43.6960098,1,0,0.315572819,4,31,38.06307897,4,33,0.517579952,4,33,338.131534,7,65,0,4,39,0.088948305,8,77,0.471566734,7,64,0.164910461,4,39,0,7,60,0.337612323,5,47,0.241310315,8,70,0.260590501,4,31,0.414634146,7,61,0.040963855,7,66,0.162995595,7,68,0,1,7,0.568677792,11,96,10282.52831,3728634.99
8142,40270118001,AZ,2411,5852.662767,9,88,30984.03958,9,83,144.7327087,8,72,26837.35219,9,85,344.0569841,9,83,3502.533073,6,57,0,7,63,37.0113357,9,81,52.79192791,7,68,37.55861768,7,65,0,9,80,8.285472404,9,83,43.86335163,1,1,0.204894577,3,22,37.9929871,4,33,0.487073109,3,26,4.958450927,1,7,0,4,39,0.052396048,5,42,0.074736249,2,17,0.053170822,2,12,0,7,60,0.649449069,9,80,0.444694357,11,98,0.639983409,8,74,0.658914729,9,86,1,11,100,0.342723005,9,88,0.016590626,2,13,0.009954376,1,1,75231.44171,170137599.4
8143,40270118002,AZ,2812,1769.204982,7,68,9366.184144,7,64,43.75133841,7,62,8112.679494,7,66,104.0051947,7,65,465.1722136,6,53,7.018273551,8,70,32.96793453,8,79,85.50551259,8,72,39.38017496,7,66,0,9,80,8.285472404,9,83,43.86335163,1,1,0.204894577,3,22,37.9929871,4,33,0.487073109,3,26,2.178476535,1,5,0.032867707,7,61,0.154394157,10,91,0.400436112,7,61,0.184423714,5,44,0,7,60,0.432403991,7,60,0.228429871,7,66,0.496799431,7,62,0.36800855,6,55,0.072522983,8,77,0.220588235,8,76,0.007467994,1,9,0.205192034,8,75,39478.31124,83912417.79
8144,40270118003,AZ,3188,10684.76994,11,97,56565.25035,11,95,264.2277124,8,79,48994.95244,11,95,628.1191769,10,93,104665.5636,8,77,10.65767641,8,72,135.1235828,11,97,335.1631878,9,85,135.1562277,8,76,0,9,80,8.285472404,9,83,43.86335163,1,1,0.204894577,3,22,37.9929871,4,33,0.487073109,3,26,81.1625935,3,29,0.008264463,5,42,0.104781172,9,82,0.259901276,6,53,0.104806486,3,23,0,7,60,0.76097867,9,89,0.413531355,11,96,0.924404015,10,92,0.597553325,9,80,0.245634459,11,96,0.512529833,11,97,0.080614806,7,67,0.120451694,6,53,28252.0499,29610963.39
